CAG,35688
ACN,-497641
ACN,-475723
RSG,932750
PPL,836012
MAC,770481
UHS,-866821
HCA,164359
MET,-666140
DVA,-472147
ABC,817489
MO,547658
KEYS,363020
ITW,-901181
HRL,-909143
AVY,485365
PH,308749
TSN,547070
M,-702997
ZBH,805948
IPG,-338187
DG,873462
PM,-566342
COF,-284552
DXC,152356
PHM,931317
CVX,-94603
KSU,-422869
TWTR,-134505
CMG,-493908
AAP,-782399
STZ,-713318
MET,914140
XOM,-853781
PNW,-62988
MLM,123342
MDT,582627
KMX,-920413
FLR,40652
COP,49475
PKI,-505650
LLY,-90207
HES,996479
FRT,760544
HRL,-339044
HSY,148998
IQV,-239430
FTV,-333659
ITW,-503359
CCI,778042
AIG,-264418
MLM,-46303
MMC,496170
DE,876505
TMK,985242
LLY,10618
CLX,371941
DFS,794301
CFG,269767
AEP,-47937
HLT,-954496
AME,-686402
CAH,70827
BRK.B,-849285
EIX,-622475
TEL,289363
ABC,709203
FRC,-1410
IR,614868
SPGI,591982
EL,369519
WMB,-585252
RMD,520212
AMG,-440903
GPN,-702232
DTE,-290378
ATO,707416
EW,634317
MAC,-810408
DGX,543691
SJM,-781328
MTD,161995
JCI,319221
HRS,-553563
GM,-892927
JWN,199217
DOW,742294
RCL,252568
ACN,791604
NBL,932466
STZ,822662
WFC,-300228
HLT,133104
EVRG,371624
PKG,576124
TFX,734574
HAL,-463823
COF,-447268
ANET,735152
ALLE,721750
HRB,-196202
WMT,-767202
DOW,629756
PPL,819084
APH,-509002
KEYS,-759255
PEG,949695
LEN,285164
VLO,601905
XEC,-606631
NCLH,961054
PM,-954865
BAX,438461
CMS,-889358
CFG,993592
EQR,-575516
ALB,697313
ROL,836969
CMG,792557
NUE,-374380
IVZ,427922
HAL,432205
DOW,-498645
SNA,-550735
PEG,-678111
M,3507
TPR,-703903
AME,-502881
COTY,-32023
OMC,-484045
DTE,430001
SEE,690357
EL,49147
AOS,-640115
ABC,882232
ARNC,617001
UNP,774856
ANET,983190
FBHS,618864
PPG,-729495
HAL,-405018
LYB,158488
DGX,276320
ALL,947242
DAL,537836
HCA,-682377
MLM,638325
PHM,-692848
FLT,304585
LB,-938291
MSCI,-888777
GPS,935629
EW,-261122
TIF,-677735
PNR,-34841
AVB,796953
AME,-145481
PLD,930938
APA,968089
FBHS,627897
DHR,966489
FBHS,631060
NSC,-309298
MDT,645937
DRI,-774268
APTV,817529
TJX,-666503
APA,-948925
CVX,122033
D,-958831
VNO,669179
ZBH,-366813
VAR,925059
NOV,155514
KSU,-414400
COP,234942
CFG,-696335
AFL,543395
IRM,-67141
PG,-230984
O,911670
VAR,186345
UHS,480488
PFE,952278
PKG,832908
MA,-282783
UNM,769070
MCK,-155735
BMY,523261
DWDP,-947634
M,-932212
EW,908978
EQR,313333
TWTR,-937146
LUV,-362638
IQV,742880
TDG,227746
ROP,-109169
SYY,-689760
ALB,226538
GPN,-521939
USB,305301
BF.B,415486
DRI,981700
HRS,165307
HUM,-115065
VMC,-805994
URI,901278
AIV,-43963
LLL,683839
CRM,400577
CMS,-523800
HLT,24500
UHS,332767
JEC,-709588
ABT,252704
PXD,-151127
COO,270767
ANET,777436
FTV,409427
BRK.B,-498414
AOS,-242297
MHK,-597927
VNO,-751104
EMN,491413
HIG,-861959
PNC,-601761
GS,-894264
PH,534000
BHGE,-515661
APTV,777737
KSS,502474
WM,-392217
REG,-141877
BF.B,70474
NUE,912429
MCD,-348346
ZBH,165313
PKG,-943240
MCD,-802751
PEG,354317
PPL,787173
CXO,967541
NBL,909890
ED,89334
PVH,287282
CMG,958790
JEC,-665140
NCLH,494199
SEE,-309275
DRE,581091
WEC,290515
EXR,266524
FIS,-547667
IR,12690
MET,-175483
CPB,363171
K,208510
APTV,564028
TDG,-698162
ESS,830944
IVZ,-309148
WEC,-719272
PSA,510586
IFF,-196872
AEE,-444330
AIG,-462039
GS,-949716
IR,-235387
UAL,615934
CFG,492893
LNT,430961
DRI,55721
PVH,-621353
BBY,-143343
AOS,-57125
DOW,762084
CAT,807064
DVA,728333
NUE,247101
JWN,-685119
BEN,669847
CNC,-536399
EMR,31269
LLL,-577979
XEC,393585
UAA,-244296
RL,-392234
WCG,57880
BLL,925034
NCLH,-628510
ANET,-534276
EL,758555
IPG,-705157
NUE,-24347
XRX,-483778
ANET,-282618
TWTR,891765
CMG,798612
HIG,-991599
MAA,-319496
PKI,438471
LLL,-535564
APC,63127
CAT,-191013
MRK,-751578
WCG,-886614
OKE,-815219
COF,658291
PWR,933831
A,459453
KO,515467
MMM,56169
SNA,-745421
DOV,-297872
DE,-249056
DHR,-633499
CAH,309509
VLO,193512
ITW,-940881
YUM,-742986
MPC,-109667
RL,-957720
VAR,-654047
IT,-980715
NSC,-782943
CPRI,253093
NOC,-442824
WAT,-673298
UAL,-614503
WEC,-598839
EFX,-127673
RHI,-651634
ABC,548117
UAL,716991
LLL,-888399
WMT,-716411
ECL,-800626
NRG,335683
IFF,70573
KSS,722842
RSG,-461897
LUV,-677979
CHD,668830
CBS,470571
BDX,-6821
AVY,753294
AVY,-718396
DOV,-839136
WEC,222787
LLL,457959
FLT,-896397
CHD,284652
VZ,-185881
KSU,-515459
PG,-350692
GD,-701112
CMS,719877
MS,-594700
EIX,396328
BDX,-639478
DTE,-899023
CL,154177
CPRI,504141
AMT,-492692
A,747739
FTV,-750519
AZO,777806
DRI,-464760
EL,-273301
PGR,590012
MDT,792859
SYK,-234381
BAX,994140
WMT,556446
PKG,-893981
PNC,-929564
BBT,148934
CTL,582123
AIV,-183714
MPC,-376139
HSY,181850
HST,-255223
IFF,-770077
TIF,-140086
PPL,685562
RL,384940
MET,-139452
ROP,850458
EFX,-538230
YUM,-767196
NOC,298408
APA,-228764
COTY,119112
AWK,-750718
CAT,838740
AEP,78831
ECL,-804833
RHI,-318682
JWN,731190
UAL,-802195
EL,-396001
ACN,39818
COP,640022
ALL,399892
GS,183742
CAG,-278973
XEC,780534
FIS,-477180
IPG,188213
XOM,-689658
ZBH,768292
GS,-779420
MSI,152688
MDT,874563
JNJ,322497
PWR,277833
CAT,-584481
XEC,-659784
EQR,-58493
PKI,-583753
NI,-263635
KEYS,-360570
HD,543798
EW,-901494
IVZ,-289726
VAR,-130336
HBI,-973271
NRG,954324
MS,-841288
CCI,945989
FRC,-488224
ADS,-83845
COO,-241027
NRG,-980422
K,814978
AMG,954186
NOV,776210
AON,-438090
STZ,529619
KEY,773503
PNW,159393
CPB,986626
SJM,-917821
PHM,-525271
MSI,576423
CAT,-531550
MLM,983560
STZ,823418
CNC,976180
KR,478747
LIN,694625
NUE,-216644
HD,-99020
HOG,-577953
HES,99864
BLK,633178
CL,826259
SWK,-537198
USB,-433851
YUM,-160046
HPE,-372150
AEE,810327
UNM,521543
BEN,-398
AEE,727872
HIG,168851
NI,653952
NOC,738182
BRK.B,-816287
KR,-914737
KSS,205642
APA,-193650
JWN,-398305
TMO,-374260
GWW,399617
ED,232931
IFF,882346
CL,-9568
V,-346402
BAC,814132
HIG,-877374
WEC,-532690
PNW,596170
IFF,-143932
PPL,669780
FL,-917742
JNJ,244758
JCI,310500
GPS,-921415
HES,-771690
SCHW,-699724
SNA,-509037
RHT,723655
BRK.B,-277814
MCD,471716
PNR,-112049
HLT,774139
SJM,-565478
UDR,15535
GWW,-146731
NEM,-669652
SPGI,926962
LEN,394261
NI,96644
DFS,830907
TIF,-254426
AWK,-211098
K,861934
AZO,519246
VAR,-241765
AEP,-204741
TDG,-876774
EXR,-194430
LYB,-845821
COTY,-170985
CFG,-451360
JEC,-899680
PNR,930926
MO,-946174
DLR,-68601
BDX,703658
HAL,875268
EOG,1723
FTV,570192
DLR,-923134
IPG,-329099
ARNC,-943764
SHW,397317
HCA,358519
MKC,-204162
MMC,5855
UA,596732
TIF,68708
IPG,-859320
HP,770890
RTN,-816225
HUM,685850
MET,951466
BAC,-461780
MET,-304715
DHI,-796021
ATO,-707467
PNR,-764084
KSS,939601
CAT,673068
MCD,-142600
NOC,938075
OXY,-62491
RL,118672
PVH,753188
VTR,-227180
CLX,-372556
CVS,696515
AEE,148899
CPRI,-228085
MCK,-697947
GLW,104591
DRI,-250548
PVH,-693993
GE,441670
RTN,-210698
MTB,-609778
ECL,356898
KMB,-205506
TSS,858073
MSI,993824
ORCL,-467386
CAT,678291
CFG,-946958
APTV,367881
IR,-977700
PM,-933917
KEY,687044
HUM,-636208
F,629642
IFF,-363519
VFC,-639918
SWK,376048
JCI,-444773
VAR,-11999
WAB,-269456
PEG,889557
SPG,64652
SYY,-442020
NUE,189469
MMC,-153890
HIG,-935235
ROL,-711967
SO,-745885
HON,-697160
CAT,575676
CMS,459415
PHM,969243
DRI,736305
APTV,201899
SJM,147960
DXC,-257574
TAP,-319937
XOM,772434
APA,630905
CNC,619416
MO,-117869
NOC,-569337
LH,-735794
VLO,-138525
OMC,628925
EMN,-758307
FTV,-99095
CXO,596156
FBHS,-746790
CAT,476849
HPE,-259651
URI,106770
FL,474081
MLM,-861055
FTV,-264329
EQR,97280
HCA,-934376
L,-200643
DTE,-694170
USB,-179991
VTR,-69819
DLR,-999302
BA,-549747
DOW,742173
COG,-960939
UNM,-431677
HRS,309963
ACN,-892122
FIS,781878
HST,641873
JNPR,303299
EW,-708307
WMT,287863
HCA,747019
DOV,155999
BLL,59891
JPM,284414
MS,-457744
VAR,142223
UA,67432
BMY,-817423
LLY,-276702
V,995148
CLX,-228549
UAA,-253204
COO,-212068
DG,-767859
STZ,961336
HRS,642134
L,766474
VMC,-462731
DFS,614703
SHW,733240
NBL,623339
CL,-654325
DG,671760
DAL,761283
AAP,-595104
VAR,-886778
HP,-711235
FLR,95873
COG,-48004
VNO,438877
MAS,-671995
RHI,543290
AVY,-935888
GM,525870
MS,538879
BAC,-334643
BK,-595091
RHI,559441
ITW,53387
AAP,804508
ZTS,281140
ALL,-874035
DAL,935878
OXY,993492
NLSN,994676
EFX,-431085
MCD,-821942
PGR,-842056
VNO,-914091
AZO,869773
BEN,-884174
DHI,385089
FRC,-564621
EVRG,-672451
MKC,-218616
BRK.B,-506209
DRI,890816
HCA,-436562
AOS,-58073
WCG,-158355
AOS,-321911
CXO,-87420
UAA,-555651
DTE,-744260
FTI,473689
CAT,68204
CFG,-978719
PWR,-627214
EL,-741794
WAB,868717
CL,-49964
AJG,-201290
KEY,214784
PEG,100803
CPB,-658502
ZTS,631371
ADS,-594716
OXY,569834
PPG,453346
BAX,730745
TSS,802776
GD,729643
EVRG,-686813
BEN,868296
HD,-720006
DAL,-204584
PKI,579849
NSC,-892295
WFC,951380
ITW,191957
DRI,-874062
EW,144908
DE,-174340
CMG,-231235
UA,218695
SRE,272338
JEF,27646
PHM,722311
AJG,-464153
OMC,749880
TMO,359939
ICE,540712
RHI,622034
HPE,-511570
OXY,-25698
CBRE,-739882
CAG,382474
URI,672988
UAA,-753048
SLG,335733
HIG,-472391
ARNC,-269674
WMB,172692
LYB,-297168
C,-890679
BBT,152247
DGX,-94462
APTV,-353043
FTV,663209
XYL,-278171
HBI,465250
XYL,-722113
KSS,-797109
MRK,-999446
HRS,319243
CLX,-773160
NOC,528715
EQR,221958
HCA,241574
LYB,645169
LB,-470253
SHW,474951
MLM,909738
FDX,897948
AIV,794735
HLT,-562617
BBT,-880273
SPGI,-981083
EMN,-444620
FLT,-433270
K,-374526
RTN,799675
CBRE,-855054
APA,777293
PNC,-965940
APTV,642722
ITW,-617972
ARNC,-633977
KEY,-854586
FBHS,959261
FRC,452226
NOV,376187
KR,-668398
CPRI,-795535
AZO,-27237
RTN,523138
HIG,144106
JWN,370251
SJM,719636
WFC,606084
ARNC,774361
OKE,-504387
MAS,-861730
PVH,-594609
MSI,-570289
GWW,-769787
JNPR,335848
OKE,-663225
MAC,-777523
SYK,-224237
BRK.B,-469575
UDR,-926075
VAR,-685709
MDT,-670363
SWK,-673667
BR,-430207
EW,-324308
MCO,-636865
JWN,736345
PPL,970864
SJM,508271
FRC,-574689
NOC,-165035
ADM,-364683
IPG,798810
APA,-814338
PM,744756
RE,-136746
ZTS,-465353
CMG,-940847
HCA,-829632
MA,178311
GM,-735119
SCHW,-840894
WAB,406164
HD,669444
DLR,25422
UA,339443
TMO,78346
CMG,988318
GPN,454253
COF,-980561
MHK,-271096
KMB,624192
VAR,-372160
STT,-777364
BBY,-745882
EVRG,-364897
ED,801294
ORCL,-394799
NCLH,-59358
TSS,814703
NUE,281209
AIG,-851626
BF.B,630917
AME,-437612
MS,632642
PKG,-61424
MSI,520308
FLR,853760
HCA,12147
LB,6371
DVA,298955
EQR,758776
NI,955038
KR,-995772
USB,331867
CVX,540177
CCL,-827309
LIN,874931
NUE,-246811
AON,128458
XEL,231565
DLR,793635
BAC,-210864
KSU,60456
SWK,-920541
MDT,-948739
VNO,352055
PRU,713439
CPRI,-784511
CI,782845
ANET,684959
FRC,-409069
PKI,-702602
ARNC,886445
TFX,114019
TFX,-32656
ALL,154111
WAT,-251782
K,630334
SPGI,-51692
LMT,-814055
LEN,210105
RSG,887014
JNPR,-725820
DVA,21050
PWR,-492321
APA,862444
ED,-568937
VZ,109098
ORCL,-289424
SCHW,-551563
DAL,-890180
CMG,-441829
WMT,-596970
LLY,977631
IFF,-945891
LB,-702187
PNR,516649
HIG,801682
NOC,-236407
ALL,337812
BDX,778464
AMG,449927
UNH,180609
MAC,-369577
HPE,-30226
SEE,-696027
IR,355540
MRO,-635836
PEG,-659183
APH,839110
MAC,242407
GPS,740086
CL,763078
PNW,93346
WEC,-135805
OMC,143024
AMG,-242082
LMT,-883162
FMC,638051
MCK,460016
FLT,-897394
CTL,993974
LLY,-742613
TMO,-911605
IR,-586762
MCK,-254532
GWW,45954
BDX,526828
GS,914055
XEC,434128
AME,769229
DE,-907424
ZBH,345758
EIX,528567
KMX,-414533
LNT,-832475
IFF,613660
PWR,-334995
NRG,-139384
KSS,-401773
SNA,158303
BEN,146430
EFX,-845222
EL,-82199
UDR,984140
HLT,194372
PNC,-365127
BAX,-229274
CPB,430529
PNC,187355
WEC,471660
AME,-246653
NOC,-347508
O,296349
ROL,516384
DHI,-427272
CF,135942
APTV,-310380
TFX,633038
PVH,41307
BMY,306608
WELL,308736
CAG,588569
CLX,128415
MCO,19001
ALK,137262
HRS,-277570
GE,684607
UA,-346818
NI,-753633
DRI,-996390
DFS,427395
STZ,313591
LLL,470078
HIG,986529
SYK,-257440
MAC,260354
FIS,460135
STZ,-880875
WMB,-949854
MGM,910601
BWA,994960
BMY,942554
DTE,-110921
BBY,-590656
ARNC,91315
NOC,-784995
GPN,-8302
NI,-417893
MCO,684381
ACN,-123804
MAA,951463
MHK,964550
ARNC,29623
ARNC,635237
CF,-11947
HRL,-357219
DOW,417759
STZ,510083
ITW,332715
MO,-337821
CMI,-147839
IFF,-537446
DE,-564719
UA,-869686
FBHS,118739
RHI,647947
CNC,354619
IR,-283889
BF.B,-863628
CNC,-464339
EVRG,583206
MKC,-437699
JWN,-132020
MHK,640891
SYY,-768659
SPG,-955211
CBS,-962744
SYY,30018
KEY,374208
CCI,-504583
ATO,-929390
CCI,-148390
FL,993270
XEC,-511071
MHK,756347
VNO,-170635
NCLH,776577
SYF,360622
RHT,-91205
CLX,-145260
PRGO,-871843
FL,357397
HCA,-8133
TSS,354873
ORCL,418396
DFS,357751
CAT,-656175
EMN,-721454
SYK,455073
BK,-635433
TPR,743678
ALB,-370560
HOG,298779
UAL,715078
PM,-236526
LUV,952635
DLR,59889
AMT,943975
DTE,-512277
XEC,327898
SPGI,11680
IPG,546326
ECL,199192
NRG,-994315
COF,806930
EL,-73022
NEE,395105
BK,803923
ED,-561328
BF.B,-728111
MDT,-732090
M,355299
ARNC,-613647
WFC,-864606
CAG,747997
CAH,778662
MET,460795
IRM,-903387
RSG,954233
CF,555513
A,935122
ZTS,-267483
AMT,324985
MKC,370431
SWK,-767066
M,692208
JPM,-305023
MGM,971136
CRM,29900
DOV,-296338
UNH,115030
MCO,743525
MAA,-301993
CCL,-756964
DOV,-877170
UDR,734580
EFX,-654824
OKE,-473757
HUM,-729525
RHI,726302
OMC,-508089
PNW,526145
CBRE,778439
MMM,-132542
NUE,456671
AZO,-11653
HLT,391345
HD,364702
CCI,658521
EMN,-987594
KO,-236444
BMY,-399967
PVH,-49112
GPC,741605
CTL,-916436
UDR,245614
UHS,61149
CPRI,-11298
JNPR,227405
MDT,-784895
ALL,141601
NOC,-957729
BLK,-309039
SYF,775137
ZBH,568831
HLT,502477
HLT,-983318
CAH,-478920
WEC,-373066
HES,-618858
M,-409110
FRC,882436
HD,185911
F,687869
GWW,73199
TAP,-481882
GS,987214
IFF,724509
HCA,-855229
NEM,-462476
ROK,-374146
UA,194348
ADS,695262
PNW,381672
EMN,-161351
NRG,-404732
DOW,692619
VAR,271517
HCP,-78427
PFE,649476
ALL,770850
CTL,37289
PEG,51644
NOC,-783230
DE,496445
CMI,-745285
VTR,749868
IVZ,-207319
ALL,-909492
HES,-694520
VAR,576949
PNW,-60989
CAH,-568600
BEN,-165060
SLB,498424
AMT,924548
NRG,784792
AFL,689514
AEE,-291694
FLR,126143
EIX,675234
DFS,-109302
LH,939459
PM,154823
NSC,321800
GE,979964
USB,-548424
DVA,749177
SPGI,516465
MCD,-886371
MRO,-962136
CF,-697391
LLL,-513066
SRE,636526
DRI,24963
HAL,-710851
AFL,491689
BRK.B,348843
XEC,340747
GE,-641955
CMI,-495457
HRS,325462
O,317861
MOS,-183654
PGR,935525
HRS,812038
EVRG,633792
HIG,253637
LH,521120
CAH,821174
RF,258512
EFX,62495
ITW,-899280
SWK,97288
TAP,-515636
BAC,707799
RMD,-819752
TMK,457374
AVB,257648
DLR,584896
COF,947109
LLY,733164
MAA,-577205
DVA,363960
TSS,-79131
RF,-659240
DOW,-792699
TEL,-126784
WFC,-561801
MCD,755592
CLX,-704841
CAH,-568768
CPRI,-581975
HCP,241988
COO,132309
AOS,167712
LMT,387119
CCI,470035
DHI,-20281
EFX,128418
HPQ,-448022
DWDP,603957
WEC,-340613
ACN,762233
M,219617
FLT,-329552
WMT,467563
RCL,-757123
AAP,-46060
SCHW,-585751
TDG,731529
ACN,-64208
ITW,-762589
BWA,129137
NRG,193614
LLY,-779044
FTV,894717
CF,-743068
CAT,-106185
CCI,-787717
CCL,-113056
BEN,33517
PGR,-470792
ITW,785808
BRK.B,-862719
IFF,431718
CLX,715341
TXT,656973
GPS,-484258
NI,-430124
DOW,284017
NOC,-551026
VFC,97354
OKE,634088
NUE,65252
LUV,905962
LLY,893167
DGX,-860794
AMG,-572271
TFX,-163077
ZBH,-195252
CMS,413186
OXY,-387985
MCO,757598
MCK,-466164
BF.B,-613177
APA,-899064
MCD,-681550
VAR,552939
AMT,734087
ALK,863876
ALK,-81723
EL,268045
CBS,-338556
MCO,-353731
VNO,-656144
ECL,684168
UA,-450879
CPRI,-107039
HRL,-475803
VTR,284132
TSS,721772
OXY,-295943
TPR,424514
MCK,694588
M,21534
IQV,911854
ED,341202
FTV,717905
MPC,889307
K,-985979
DXC,-853294
CXO,862373
LB,-112261
DLR,-411547
WMT,71284
MHK,581387
BRK.B,841634
DTE,-899375
ARNC,-883609
UNP,822106
MSI,-131460
C,111252
SO,-569875
COF,-169293
MAA,995434
MRK,-662436
CFG,-456068
CL,-852809
FRC,-641771
DRE,-795583
ALB,844026
EVRG,-633496
RHT,-578578
SYY,859260
NEE,-522043
HCA,389624
CHD,846636
GM,-901659
WMT,68923
PKG,450208
EW,-44119
COP,-32606
RHI,-322828
KSS,328217
CBS,807729
COG,-743619
JEC,539260
AMG,-464898
IT,-60142
PKG,-973873
EQR,-663634
VLO,-151165
GS,-131041
LEN,-834865
PNR,-432201
MMM,-71530
PKI,559544
ED,670421
BWA,-590775
TPR,756228
AIG,833862
HUM,38562
LEN,289442
HAL,-497402
CCL,330414
IRM,241448
NI,509624
DRI,-783986
BK,660787
RCL,-579164
AFL,579960
KSS,-846437
UDR,-612791
XEC,530767
EFX,577610
PHM,-182621
BMY,998225
WM,24408
OKE,-682655
ROP,726942
ABT,-43072
SCHW,992781
SNA,-57236
LUV,316632
C,954392
TSS,496346
MA,706032
AOS,-930488
DG,-312925
DOW,460870
ACN,530110
HRB,-641034
URI,178438
COP,-814302
URI,-799434
CPRI,789600
ESS,-319677
HCA,461135
PG,978436
KSU,22891
TEL,-285153
CI,-139206
JWN,-953626
LLL,-493963
MSCI,-675125
A,177933
MCO,-188968
AEE,149176
KSS,995291
WFC,467072
OMC,575190
CLX,207651
HCA,124571
CLX,-18844
CTL,265255
FLR,235557
NUE,390372
ORCL,895560
USB,-588484
MCO,-999564
CBS,-127110
HCP,-127029
EL,-211031
SPGI,307767
BRK.B,47746
PGR,452875
OXY,-803170
COO,853422
HRS,-235085
FRT,477363
ITW,481776
O,-303141
KO,-506747
MCD,376848
NRG,-422607
MKC,789761
KEYS,-610903
CVS,-890849
REG,-556018
MAC,21309
VTR,-325509
CFG,-701609
NCLH,695916
CI,-222877
MCO,216449
MCK,-121647
COO,710061
MET,634873
STZ,104472
COO,384393
IFF,-140910
TDG,622503
SEE,-922402
PRGO,-175100
DE,-9280
RSG,-196966
PNR,-393630
CPB,-569411
DOV,-570772
DXC,-842202
KR,-561172
ALB,490104
CAG,16603
DLR,73331
TFX,721794
FRC,478230
DE,872698
AWK,114839
LLL,4887
OXY,335540
FTV,-138668
TDG,305644
DXC,715002
TSS,823992
TWTR,562072
APA,-742220
TEL,568473
RF,-605912
BK,27210
F,-820993
PNR,-48018
CI,-766455
TSS,742313
AOS,485801
HAL,-496345
ED,739200
HES,903290
LNT,-744444
TWTR,-984833
LYB,85877
TAP,-128945
BEN,-363326
LLY,-504857
BDX,727307
DOW,-579423
LNT,-878001
LNT,397093
MHK,10620
IR,490478
NI,115769
F,-69900
K,558023
KSS,-871416
WAT,675061
CMS,389557
MAA,-950266
DRI,-113506
FRT,-178728
NEM,630286
SO,-974221
BAC,445918
VTR,-728132
PNW,-492789
F,703046
KMX,930053
FTV,482434
BEN,746575
O,-635098
GE,-301712
ICE,201712
ABT,162566
PLD,-76757
PKI,-331305
KR,-728349
BBY,354816
FL,695696
FL,-742628
PVH,749828
FMC,-582386
ED,101837
BAC,-609067
MAA,-612893
ZTS,722723
APA,-151605
KSS,651160
HPE,-970925
CF,-259893
CPRI,882505
LMT,879361
IPG,-635561
JEC,645293
EL,743916
DRE,173503
DGX,-419415
COO,-241053
KEY,847702
CI,912248
MO,85133
FMC,809974
PVH,182426
WAB,-103000
CNC,-351043
OKE,-147663
ANET,292577
PKI,-699119
MS,-978327
HP,738475
BDX,467221
HPE,441891
MCD,-241297
GPS,-607213
BF.B,-667213
APTV,546405
NKE,792906
LLL,-295497
JPM,479499
MMM,626434
ED,-218635
SO,766493
TIF,813775
JNPR,375494
HUM,-557556
PKI,-30765
CLX,-894310
EMN,11686
GS,-885505
MA,-694591
EXC,95852
AFL,781350
AIG,991898
FLR,-767894
AJG,-826936
TFX,-684574
ALL,59927
WM,541550
PKI,859889
COO,435710
ACN,-803616
ALK,-228138
COF,-713295
TMK,-52520
LMT,230492
PVH,192216
FTI,-642844
CTL,-449465
COP,-846750
DTE,-742615
SYY,183329
MA,736151
NCLH,-849757
CMS,459902
EFX,-791306
GPS,750524
BRK.B,-723275
CFG,-71092
DOV,900513
PGR,642606
ROL,-773495
MSI,556746
KR,744849
CCL,643535
RF,-854497
FLR,819541
DRI,456616
UAL,-462288
ROL,436166
USB,534090
NOC,-287901
BBT,10974
TJX,169092
TSN,-95859
PHM,153484
GE,-9810
NEM,-815918
WMT,663256
CTL,-808778
KSU,176010
MSI,-63881
BAX,838647
GE,-539074
RE,-733167
VTR,184643
ABT,-488833
HIG,140899
DVA,372613
EMN,-722224
MHK,419694
PNC,846297
MSI,705554
BK,805631
PG,674851
EIX,-773694
CMS,-266172
ROL,-176709
RHT,-723027
MMC,240817
WEC,730024
EQR,64364
KEY,127659
AME,953992
PKI,-731765
BWA,-83248
NCLH,927419
BK,449920
PG,-507658
LNT,383251
CAT,342390
DAL,669027
CAG,-952130
LMT,-554556
SCHW,-334247
UNH,953392
MHK,36906
ITW,136479
BBY,-40375
TDG,-6664
KEYS,255838
EL,678126
MCD,-951495
CTL,436305
BBY,255129
TMK,856211
IPG,946944
ALB,224287
VNO,-654765
OXY,955654
PKI,-37611
AAP,651258
LEN,-128412
SEE,295240
WU,-763917
F,-332396
OXY,-981157
COF,-812618
TMK,907187
BF.B,555207
HES,819752
FL,661923
BMY,416654
PG,-49349
GE,-725573
AIV,367910
EQR,410615
DWDP,-241320
SCHW,236091
AOS,-153312
WMT,-790388
HP,727412
CL,-277234
GS,589610
PH,286447
BBY,235926
FRT,264678
USB,601015
ATO,-896372
WMB,637112
EL,-954010
TMK,969358
KR,645312
EW,-872887
PNW,560827
ABBV,518886
HLT,-545451
CBS,-76342
BBT,-941801
DOV,290139
LYB,-654157
MAA,463449
ROP,-744107
PFG,-209399
NRG,561563
MAC,22003
APC,-196064
HLT,951089
PKG,694523
WMT,278962
EIX,-581484
HFC,67424
LYB,294895
KIM,821990
ALL,873688
LEN,74439
UDR,-207470
KSS,462203
AIV,45574
CXO,312703
UA,910609
MCD,119227
VAR,797115
DFS,595027
WAT,726319
ITW,-755905
LLL,520141
NUE,839303
UDR,-67105
HP,-498618
TEL,-467884
SCHW,941997
MDT,634436
AFL,-762099
LLL,-260400
EOG,-239212
GD,450262
HFC,-316284
CI,160856
EIX,-316263
TMK,-150499
WAB,-522591
IVZ,7210
BAC,663167
TXT,-83987
RHT,-350016
FLT,-587825
PEG,-792268
PKG,-460598
PKI,575711
PKI,251165
NSC,786180
OMC,115731
CTL,-554379
PSA,818181
FTV,164984
PXD,-301435
BBY,-70078
AOS,-348516
HIG,-239936
LNT,-899241
APH,89468
HP,398255
SEE,-130336
PSA,-591685
FRC,630476
PKI,371647
CL,681163
KSS,698945
TEL,-224241
PGR,576085
COG,331332
ANET,50079
XEC,-750724
BF.B,805695
XOM,-55047
DLR,-707710
OXY,-209396
XRX,602531
CAH,-530956
NCLH,207264
CF,-761157
TWTR,-361463
UAL,-733415
AFL,-756684
VAR,681941
BBT,-655197
RL,196973
FRC,-481229
LYB,-225844
MCK,46972
LLL,737471
AME,56558
HBI,-223280
GE,-234746
AME,363132
MMC,475628
KSS,26575
BBY,-418268
NI,295321
KIM,-83516
FBHS,18654
NRG,-475854
IR,-836220
CVX,485941
COP,362873
AIV,-385761
LH,3418
DFS,170208
AME,-467090
BF.B,-7730
MDT,-907191
CXO,-792607
MOS,-968539
COO,-368969
PNW,982700
IPG,227659
ORCL,610860
COF,-558460
BAX,-716684
TMO,732229
LW,899195
MTD,509697
BAC,504418
RCL,921627
WAB,410369
AGN,766319
NLSN,413474
ALK,801158
CXO,305956
CL,482258
HD,-127002
SO,698469
PNW,462702
CCL,-410069
ZTS,-790027
BK,464965
HES,-628466
CBRE,-560732
ABC,569307
ACN,692995
BAX,-180240
RE,-460843
CMS,-559355
PRGO,-477045
PVH,381321
JEC,848503
KMB,155509
PNW,-563200
EFX,837871
GE,-617492
MO,285863
IT,-869537
SCHW,-977735
EQR,-59673
PNR,-526419
ARNC,-362500
KR,228967
ZBH,266138
RHT,864670
BBY,-111204
AAP,-930577
ROP,-503634
WFC,-377211
NOC,550015
WU,291284
SLG,258955
MKC,77052
DOV,810923
UA,-966841
SEE,455464
PGR,445252
DE,997186
CTL,107363
PNW,309061
AGN,-737409
TIF,-540336
ECL,-764156
CAH,-94151
MSCI,331989
MLM,-440720
NI,452459
MAC,644629
RJF,-429830
HRL,-752574
NUE,923712
LMT,947291
GPS,932620
CXO,-493949
PKI,-536011
EL,347981
VFC,-888883
WMT,-801397
EXC,721605
CHD,-645022
PRGO,-383710
K,673632
